seed,profile,supervised,outcome,success,unsafe_touchdown,aborted,duration_s,final_x_error,final_vx,final_vz,max_risk,mean_risk,interventions,dropouts,architecture,reference_updates,reference_unavailable_steps,mean_normalized_disagreement,max_normalized_disagreement,final_bias_estimate_x,final_bias_confidence,mean_reference_weight
1092862654,blur,True,success,True,False,False,24.650000000000002,0.10990609687420863,-0.1235998507415837,-0.26552779716180547,0.29406850601465134,0.22569855193809749,0,2,aegis_v2,,,,,,,
1092862654,blur,True,success,True,False,False,24.700000000000003,0.1205162704275346,-0.09447588423512693,-0.2739610715138175,0.17094428385448618,0.12330817198433756,0,2,aegis_v3,92.0,0.0,0.5822893252985328,2.205718563469494,0.0620654345124527,0.0,0.18539509303916454
641043036,blur,False,success,True,False,False,21.3,0.03706669799589533,0.05661255682608002,-0.3155045195133251,0.5654704351271811,0.2266805444783201,0,7,baseline,,,,,,,
641043036,blur,True,success,True,False,False,21.3,0.03706669799589533,0.05661255682608002,-0.3155045195133251,0.5654704351271811,0.2266805444783201,0,7,aegis_v1,,,,,,,
641043036,blur,True,success,True,False,False,21.3,0.03946245840638154,0.05396992264760617,-0.32035925989660874,0.294369292714972,0.22792710237680608,0,7,aegis_v2,,,,,,,
641043036,blur,True,success,True,False,False,21.25,0.038348334077720626,0.04977388354670189,-0.32250355891165033,0.1868581526469224,0.1292984307859105,0,7,aegis_v3,78.0,0.0,0.5146325887825588,1.9442522785012972,0.01966029629892264,0.0,0.18454829938843886
606193532,blur,False,success,True,False,False,26.55,0.14270960218200557,0.017352796230831347,-0.28339324845820385,0.5767319548972825,0.2224003495789657,0,11,baseline,,,,,,,
606193532,blur,True,success,True,False,False,26.55,0.14270960218200557,0.017352796230831347,-0.28339324845820385,0.5767319548972825,0.2224003495789657,0,11,aegis_v1,,,,,,,
606193532,blur,True,success,True,False,False,26.55,0.1387646491350246,0.02792673826781232,-0.278852421348875,0.2959540180718673,0.2246671563806364,0,11,aegis_v2,,,,,,,
606193532,blur,True,success,True,False,False,26.55,0.13657111946542522,0.027290543766795558,-0.28228816623308073,0.17033244174214457,0.12296420919898834,0,11,aegis_v3,98.0,0.0,0.5205062878773978,2.1961693406214526,0.04176927570626985,0.0,0.1839479427237497
737102080,blur,False,success,True,False,False,20.950000000000003,0.00988767486277297,0.04784859544550249,-0.25855476929252136,0.694849931744057,0.23466932099316629,0,11,baseline,,,,,,,
737102080,blur,True,success,True,False,False,20.950000000000003,0.00988767486277297,0.04784859544550249,-0.25855476929252136,0.694849931744057,0.23466932099316629,1,11,aegis_v1,,,,,,,
737102080,blur,True,success,True,False,False,20.900000000000002,0.004319808594815853,0.0700592052897239,-0.26077049261231244,0.3629912491408218,0.2332838184203649,0,11,aegis_v2,,,,,,,
737102080,blur,True,success,True,False,False,20.900000000000002,0.01613894944884491,0.08368603264880037,-0.25513428175337094,0.24196349783975862,0.13392158999715795,0,11,aegis_v3,78.0,0.0,0.5337931469310228,2.1016219661016056,0.10061575387697752,6.718469989216477e-05,0.18589627529968528
1054238700,blur,False,success,True,False,False,19.6,0.04620661473447348,0.11396783070675344,-0.2627626904421128,0.6453554895922925,0.23237659604827904,0,12,baseline,,,,,,,
